X,Y,Society Name,Machines,Site Name,Full Addre,Site Addre,Town,Country,Territoria,addrtype,addrlocat
176.159702,-37.6975458,Green Thistle Sporting Trust,18,The Captain's Casino,517 Cameron Road Tauranga,517 Cameron Road,Tauranga,NZ,Tauranga District,street_address,RANGE_INTERPOLATED
173.1555197,-41.294253,Greenacres Golf Club Inc,1,Greenacres Golf Club,"Best Island, Richmond","Best Island,",Richmond,NZ,Tasman District,natural_feature,APPROXIMATE
174.7302609,-36.8589287,Grey Lynn Returned Servicemen's Social Club Inc,9,Grey Lynn Returned Servicemen's Social Club,1 Francis Street Grey Lynn,1 Francis Street,Grey Lynn,NZ,Auckland City,street_address,ROOFTOP
171.2084108,-42.4503549,Greymouth Club Inc,2,Greymouth Club,16 Tarapuhi Street Greymouth,16 Tarapuhi Street,Greymouth,NZ,Grey District,street_address,ROOFTOP
171.2097998,-42.448145,Greymouth Lions Club Inc,4,Kings Motor Hotel,32 Mawhera Quay Greymouth,32 Mawhera Quay,Greymouth,NZ,Grey District,street_address,ROOFTOP
171.2070306,-42.4561253,Greymouth Returned Services Association Inc,7,Greymouth RSA Memorial Club,181 Tainui Street Greymouth,181 Tainui Street,Greymouth,NZ,Grey District,street_address,RANGE_INTERPOLATED
171.2089558,-42.4497443,Greymouth Workingmens Club & MSA,18,Greymouth WMC and MSA,41 Guiness Street Greymouth,41 Guiness Street,Greymouth,NZ,Grey District,street_address,ROOFTOP
174.650198,-36.9142026,Gulf Harbour Foundation,12,Glenora Rugby League Football Club Incorporated,50A Glendale Road Glen Eden,50A Glendale Road,Glen Eden,NZ,Auckland City,street_address,ROOFTOP
174.8928198,-37.0203494,Gulf Harbour Foundation,18,Dudley's Bar,20 Maich Road Manurewa,20 Maich Road,Manurewa,NZ,Manukau City,street_address,ROOFTOP
174.8732386,-36.9619783,Gulf Harbour Foundation,18,Rosa Pacifika,120 East Tamaki Road Otara,120 East Tamaki Road,Otara,NZ,Manukau City,street_address,ROOFTOP
174.5737723,-36.1173561,Hakaru Bowling Club Inc,2,Hakaru Bowling Club Inc,Molesworth Drive Mangawhai,Molesworth Drive,Mangawhai,NZ,Kaipara District,route,GEOMETRIC_CENTER
175.266158,-37.7813049,Hamilton City Bowling Club Inc,8,Hamilton City Bowling Club,100 Seddon Road Hamilton,100 Seddon Road,Hamilton,NZ,Hamilton City,street_address,RANGE_INTERPOLATED
175.2768774,-37.7815573,Hamilton Combined Returned Services Club (Inc),18,Hamilton Combined Returned Services Club,50 Rostrevor Street Hamilton,50 Rostrevor Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
175.2870342,-37.7822838,Hamilton Cosmopolitan Club Inc,18,Hamilton Cosmopolitan Club,Claudelands Road Hamilton,Claudelands Road,Hamilton,NZ,Hamilton City,route,GEOMETRIC_CENTER
175.2563109,-37.7347251,Hamilton Eastern Suburbs Rugby Sports Club Inc,5,Hamilton Eastern Suburbs Rugby Sports Club,"Flagstaff Park, Endeavour Avenue Hamilton","Flagstaff Park, Endeavour Avenue",Hamilton,NZ,Hamilton City,route,GEOMETRIC_CENTER
175.2602711,-37.7533811,Hamilton Golf Club Inc,2,Hamilton Golf Club,St Andrews Terrace Hamilton,St Andrews Terrace,Hamilton,NZ,Hamilton City,route,GEOMETRIC_CENTER
175.2717567,-37.7830299,Hamilton Squash & Tennis Club Inc,5,Hamilton Squash & Tennis Club,325 Tristram Street Hamilton,325 Tristram Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
175.2673607,-37.7866787,Hamilton Workingmen's Club Inc,4,Frankton Junction Bowling Greens,73 Commerce Street Frankton,73 Commerce Street,Frankton,NZ,Hamilton City,street_address,ROOFTOP
175.2687873,-37.7865043,Hamilton Workingmen's Club Inc,18,Hamilton Workingmen's Club,20 King Street Hamilton,20 King Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
171.7694788,-43.8988762,Hampstead Rugby and All Sports Club Inc,3,Hampstead Rugby & All Sports Club,Bridge Street Ashburton,Bridge Street,Ashburton,NZ,Ashburton District,route,GEOMETRIC_CENTER
174.8688644,-37.7996838,Harbour View Hotel Community Trust,12,Harbour View Hotel,14 Bow Street Raglan,14 Bow Street,Raglan,NZ,Waikato District,street_address,ROOFTOP
172.5210924,-43.4779378,Harewood Golf Club Inc,5,Harewood Golf Club,371 McLeans Island Rd Christchurch,371 McLeans Island Rd,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
176.8382426,-39.6398168,Hastings Darts Association Inc,9,Hastings Darts Association,205 Nelson St South Hastings,205 Nelson St South,Hastings,NZ,Hastings District,street_address,ROOFTOP
176.823921,-39.6346565,Hastings Golf Club Inc,4,Hastings Golf Club,Maraekakaho Road Hastings,Maraekakaho Road,Hastings,NZ,Hastings District,route,GEOMETRIC_CENTER
176.8390587,-39.6396891,Hastings Hibernian Catholic Mens Club Inc,12,Hastings Hibernian Catholic Mens Club,Cnr Eastbourne Street West & Nelson Street Hastings,Cnr Eastbourne Street West & Nelson Street,Hastings,NZ,Hastings District,intersection,APPROXIMATE
176.8396573,-39.6351225,Hastings RSA Inc,18,Hastings Returned Services Association Club,Avenue Road West Hastings,Avenue Road West,Hastings,NZ,Hastings District,route,GEOMETRIC_CENTER
175.468482,-37.8937545,Hautapu Sport & Recreation Club Inc,2,Prince Albert Tavern,75 Victoria Street Cambridge,75 Victoria Street,Cambridge,NZ,Waipa District,street_address,ROOFTOP
176.8758507,-39.6705502,Havelock North Bowling Club Inc,3,Havelock North Bowling Club,Porter Drive Havelock North,Porter Drive,Havelock North,NZ,Hastings District,route,GEOMETRIC_CENTER
176.8795176,-39.6723331,Havelock North Club Inc,8,Havelock North Club,4 Campbell Street Havelock North,4 Campbell Street,Havelock North,NZ,Hastings District,street_address,ROOFTOP
174.2818043,-39.5888727,Hawera Club Inc,2,Hawera Club,High Street Hawera,High Street,Hawera,NZ,South Taranaki District,route,GEOMETRIC_CENTER
174.2777598,-39.589196,Hawera Park Bowling Club Inc,2,Hawera Park Bowling Club,261 High Street Hawera,261 High Street,Hawera,NZ,South Taranaki District,street_address,ROOFTOP
176.9135034,-39.4901927,Hawkes Bay Commercial Travellers Association Inc,4,Bay City Club,5 Milton Road Napier,5 Milton Road,Napier,NZ,Napier City,street_address,ROOFTOP
176.7690727,-39.6387718,Hawkes Bay Golf Club Inc,2,Hawkes Bay Golf Club,"114 Valentine Road, R.D. 5 Hastings","114 Valentine Road, R.D. 5",Hastings,NZ,Hastings District,subpremise,ROOFTOP
176.8972448,-39.4796272,Hawkes Bay Sport Fishing Club Inc,9,Hawkes Bay Sport Fishing Club,Nelson Quay Ahuriri,Nelson Quay,Ahuriri,NZ,Napier City,route,GEOMETRIC_CENTER
176.821057,-39.6240955,Hawkes Bay Superstrike Tenpin Charitable Society,4,Superstrike Hastings,608 Omahu Road Hastings,608 Omahu Road,Hastings,NZ,Hastings District,street_address,ROOFTOP
174.5015353,-36.6266323,Helensville District Golf Club (Inc),5,Helensville District Golf Club,"Peak Road, R D 2 Helensville","Peak Road, R D 2",Helensville,NZ,Rodney District,street_address,RANGE_INTERPOLATED
174.631454,-36.8855995,Henderson RSA Inc,18,Henderson RSA,66/70 Railside Avenue Henderson,66/70 Railside Avenue,Henderson,NZ,Waitakere City,route,GEOMETRIC_CENTER
176.8513293,-39.6405925,Heretaunga Club Inc,18,Heretaunga Club,308 Victoria Street Hastings,308 Victoria Street,Hastings,NZ,Hastings District,street_address,ROOFTOP
176.9161549,-39.5837921,Heretaunga National Community and Sports Trust,15,Clive Tavern,193 Main Road Clive,193 Main Road,Clive,NZ,Hastings District,street_address,ROOFTOP
176.8462813,-39.6415686,Heretaunga National Community and Sports Trust,5,Cornwall Steak and Ale House,220 Karamu Road Hastings,220 Karamu Road,Hastings,NZ,Hastings District,street_address,RANGE_INTERPOLATED
176.8419029,-39.6395266,Heretaunga National Community and Sports Trust,18,Flatty's Sports Bar,116 King Street Hastings,116 King Street,Hastings,NZ,Hastings District,street_address,ROOFTOP
176.8774463,-39.6695077,Heretaunga National Community and Sports Trust,18,"Turk's Bar, TAB and Casino",5 Napier Road Havelock North,5 Napier Road,Havelock North,NZ,Hastings District,street_address,ROOFTOP
176.8508991,-39.6281416,Heretaunga National Community and Sports Trust,8,Youldes,1001  Tomoana Road Hastings,1001  Tomoana Road,Hastings,NZ,Hastings District,street_address,ROOFTOP
176.891673,-39.4854421,Heretaunga National Community and Sports Trust,18,Bluewater Hotel,10 West Quay Napier,10 West Quay,Napier,NZ,Napier City,street_address,ROOFTOP
176.8815637,-39.4903881,Heretaunga National Community and Sports Trust,0,ICA Indoor Sports Centre,72 Thames Street Napier,72 Thames Street,Napier,NZ,Napier City,street_address,ROOFTOP
176.847279,-39.5385079,Heretaunga National Community and Sports Trust,18,Taradale Casino and Bar,367 Gloucester St Napier,367 Gloucester St,Napier,NZ,Napier City,street_address,ROOFTOP
174.885971,-40.900557,Heretaunga National Community and Sports Trust,4,STORAGE,,,,NZ,,country,APPROXIMATE
174.7799077,-36.8544095,Hibiscus Charitable Trust,6,Ballroom Billiards Saloon,184 Parnell Rd Auckland,184 Parnell Rd,Auckland,NZ,Auckland City,street_address,RANGE_INTERPOLATED
174.7642444,-36.8505813,Hibiscus Charitable Trust,18,Civic Tavern,1 Wellesley St Auckland,1 Wellesley St,Auckland,NZ,Auckland City,street_address,ROOFTOP
174.7608308,-36.8703306,Hibiscus Charitable Trust,12,Edens Terrace Restaurant and Tavern,66 Mt Eden Rd Auckland,66 Mt Eden Rd,Auckland,NZ,Auckland City,street_address,ROOFTOP
174.7696633,-36.8152957,Hibiscus Charitable Trust,5,Ibiza,8 Beresford Street Auckland,8 Beresford Street,Auckland,NZ,Auckland City,street_address,ROOFTOP
174.8293506,-36.8478148,Hibiscus Charitable Trust,10,Kilala Restaurant,10/35 Tamaki Dr Auckland,10/35 Tamaki Dr,Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.8990627,-37.223283,Hibiscus Charitable Trust,12,Kiwi International Hotel,411-427 Queen St Auckland,411-427 Queen St,Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.748304,-36.8576227,Hibiscus Charitable Trust,0,Reservoir,"Level 1, 106 Ponsonby Rd Auckland","Level 1, 106 Ponsonby Rd",Auckland,NZ,Auckland City,street_address,ROOFTOP
174.7920262,-36.9194785,Hibiscus Charitable Trust,8,The Dispensary Bar aka Champions Sports Bar,103 Victoria St Auckland,103 Victoria St,Auckland,NZ,Auckland City,street_address,ROOFTOP
174.7724517,-36.7879516,Hibiscus Charitable Trust,18,Keys Piano Bar,"152 Hurstmere Rd, Takapuna Takapuna","152 Hurstmere Rd, Takapuna",Takapuna,NZ,North Shore City,point_of_interest,APPROXIMATE
175.5991733,-40.3382937,Hibiscus Charitable Trust,8,Stoney Creek Cafe,171 Fairs Rd Palmerston North,171 Fairs Rd,Palmerston North,NZ,Palmerston North City,street_address,ROOFTOP
174.6899519,-36.5815524,Hibiscus Charitable Trust,18,Orewa Tavern,Cnr Centreway & Westhoe Roads Orewa,Cnr Centreway & Westhoe Roads,Orewa,NZ,Rodney District,locality,APPROXIMATE
174.4492031,-36.6798307,Hibiscus Charitable Trust,8,The Kiwi Connection Restaurant and Bar,6 Commercial St Helensville,6 Commercial St,Helensville,NZ,Rodney District,street_address,ROOFTOP
175.5439813,-37.1418054,Hibiscus Charitable Trust,18,Brian Boru Hotel,200 Richmond St Thames,200 Richmond St,Thames,NZ,Thames-Coromandel District,street_address,ROOFTOP
174.885971,-40.900557,Hibiscus Charitable Trust,35,STORAGE,,,,NZ,,country,APPROXIMATE
174.7357477,-36.6271171,Hibiscus Coast Outboard Boating Club Inc,2,Hibiscus Coast Outboard Boating Club,"Stanmore Bay Reserve, Brightside Road Whangaparaoa","Stanmore Bay Reserve, Brightside Road",Whangaparaoa,NZ,Rodney District,route,GEOMETRIC_CENTER
175.3161133,-37.7979891,Hillcrest Bowling Club (Inc),3,Hillcrest Bowling Club,"111 Cambridge Road, Hillcrest","111 Cambridge Road,",Hillcrest,NZ,Hamilton City,street_address,ROOFTOP
174.7624973,-36.9102939,Hillsboro Bowling Club (Inc),6,Hillsboro Bowling Club,"16 Hillsborough Road, Hillsborough","16 Hillsborough Road,",Hillsborough,NZ,Auckland City,street_address,ROOFTOP
175.2311603,-40.3703946,Himatangi Beach Cosmopolitan Club Inc,4,Himatangi Beach Cosmopolitan Club,1 Hunia Terrace Himatangi Beach,1 Hunia Terrace,Himatangi Beach,NZ,Horowhenua District,street_address,RANGE_INTERPOLATED
174.6402063,-36.801626,Hobsonville RSA Inc,7,Hobsonville RSA,114 Hobsonville Road Hobsonville,114 Hobsonville Road,Hobsonville,NZ,Waitakere City,street_address,ROOFTOP
170.962498,-42.7188305,Hokitika Chartered Club,9,Hokitika Chartered Club,42 Hamilton Street Hokitika,42 Hamilton Street,Hokitika,NZ,Westland District,street_address,ROOFTOP
175.6312155,-40.3590423,Hokowhitu Bowling Club Inc,2,Hokowhitu Bowling Club,279 Albert Street Palmerston North,279 Albert Street,Palmerston North,NZ,Palmerston North City,street_address,ROOFTOP
172.5909755,-43.5576132,Hoon Hay Club Inc,18,Hoon Hay Club,20 Tankerville Road Christchurch,20 Tankerville Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.5254469,-43.5419767,Hornby Workingmen's Club & MSA Inc,18,Hornby Workingmen's Club & MSA,"17 Carmen Road, Hornby","17 Carmen Road,",Hornby,NZ,Christchurch City,street_address,ROOFTOP
174.9159966,-36.909191,Howick Club Inc,18,Howick Club,107 Botany Road Howick,107 Botany Road,Howick,NZ,Manukau City,street_address,ROOFTOP
174.927126,-36.9016465,Howick Dart Club Inc,8,Howick Dart Club,125 Elliot Street Howick,125 Elliot Street,Howick,NZ,Manukau City,street_address,ROOFTOP
174.9,-36.8333333,Howick Golf Club Inc,2,Howick Golf Club,Musick Point Bucklands Beach,Musick Point,Bucklands Beach,NZ,Manukau City,natural_feature,APPROXIMATE
174.9292204,-36.8941423,Howick RSA Club (Inc),18,Howick RSA Club,25 Wellington Street Howick,25 Wellington Street,Howick,NZ,Manukau City,street_address,ROOFTOP
174.5888927,-36.7747588,Huapai Golf Club Inc,4,Huapai Golf Club,1261 Coatesville-Riverhead Highway Riverhead,1261 Coatesville-Riverhead Highway,Riverhead,NZ,Rodney District,street_address,ROOFTOP
175.8104644,-38.9895731,Huckleberry's Sports & Charitable Society,18,Huckleberry's Limited,1 Pihanga Street Turangi,1 Pihanga Street,Turangi,NZ,Taupo District,street_address,ROOFTOP
175.161038,-37.5571222,Huntly & District Workingmen's Club Inc,18,Huntly & District Workingmen's Club,Glasgow Street Huntly,Glasgow Street,Huntly,NZ,Waikato District,route,GEOMETRIC_CENTER
175.1586134,-37.557446,Huntly Community Charitable Trust,15,McGinty's Turf and Sports Bar,66 Main Street Huntly,66 Main Street,Huntly,NZ,Waikato District,street_address,ROOFTOP
175.1613801,-37.5581795,Huntly RSA Inc,14,Huntly RSA,42 William Street Huntly,42 William Street,Huntly,NZ,Waikato District,street_address,ROOFTOP
175.1477382,-37.5628287,Huntly West Bowling Club,14,Huntly West Bowling Club,Semple Street Huntly,Semple Street,Huntly,NZ,Waikato District,route,GEOMETRIC_CENTER
171.6897394,-42.2665154,Ikamatua Community Trust,3,Ikamatua Hotel,State Highway 7 Ikamatua,State Highway 7,Ikamatua,NZ,Buller District,route,GEOMETRIC_CENTER
174.2085531,-39.1575243,Inglewood Club Inc,11,Inglewood Club,35 Moa Street Inglewood,35 Moa Street,Inglewood,NZ,New Plymouth District,street_address,ROOFTOP
168.3579431,-46.4210063,Invercargill Bowling Club,2,Invercargill Bowling Club Incorporated,148 Bowmont Street Invercargill,148 Bowmont Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
168.3506336,-46.4131138,Invercargill Civil Service Club Inc,7,Invercargill Civil Service Club,57 Tay Street Invercargill,57 Tay Street,Invercargill,NZ,Invercargill City,street_address,RANGE_INTERPOLATED
168.3628633,-46.4509059,Invercargill Licensing Trust Charitable Trust,8,Clifton Club Inn,Cnr Armagh & Shannon Streets Invercargill,Cnr Armagh & Shannon Streets,Invercargill,NZ,Invercargill City,intersection,APPROXIMATE
168.3476375,-46.4000723,Invercargill Licensing Trust Charitable Trust,18,Homestead,303 Dee Street Invercargill,303 Dee Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
168.3504247,-46.4123789,Invercargill Licensing Trust Charitable Trust,18,Kelvin Hotel,18 Kelvin Street Invercargill,18 Kelvin Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
168.3851573,-46.4225464,Invercargill Licensing Trust Charitable Trust,18,Newfield Tavern,Centre Street Invercargill,Centre Street,Invercargill,NZ,Invercargill City,route,GEOMETRIC_CENTER
168.3505891,-46.4245517,Invercargill Licensing Trust Sports Foundation,10,Appleby Tavern,Cnr Nith Street & Balmoral Drive Invercargill,Cnr Nith Street & Balmoral Drive,Invercargill,NZ,Invercargill City,intersection,APPROXIMATE
168.3933,-46.4060895,Invercargill Licensing Trust Sports Foundation,18,Ascot Park Hotel,Cnr Tay Street & Racecourse Road Invercargill,Cnr Tay Street & Racecourse Road,Invercargill,NZ,Invercargill City,intersection,APPROXIMATE
168.3524405,-46.4109219,Invercargill Licensing Trust Sports Foundation,4,Don Lodge Motor Hotel,77 Don Street Invercargill,77 Don Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
168.3858789,-46.4009741,Invercargill Licensing Trust Sports Foundation,18,Glengarry Tavern,Glengarry Crescent Invercargill,Glengarry Crescent,Invercargill,NZ,Invercargill City,route,GEOMETRIC_CENTER
168.3646154,-46.4031706,Invercargill Licensing Trust Sports Foundation,18,Northern Tavern,Cnr Sydney Street & St Andrew Street Invercargill,Cnr Sydney Street & St Andrew Street,Invercargill,NZ,Invercargill City,intersection,APPROXIMATE
168.3614963,-46.4357575,Invercargill Licensing Trust Sports Foundation,18,Southland Tavern,Cnr Elles Road & McQuarrie Street Invercargill,Cnr Elles Road & McQuarrie Street,Invercargill,NZ,Invercargill City,intersection,APPROXIMATE
168.3499119,-46.3815249,Invercargill Licensing Trust Sports Foundation,18,Waikiwi Tavern,35 Gimblett Street Invercargill,35 Gimblett Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
168.3537194,-46.410799,Invercargill Police Club Inc,2,Invercargill Police Club,Don Street Invercargill,Don Street,Invercargill,NZ,Invercargill City,route,GEOMETRIC_CENTER
168.3535675,-46.412243,Invercargill Returned Services Club Inc,6,Invercargill Returned Services Association Club,10 Deveron Street Invercargill,10 Deveron Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
168.3558955,-46.4115582,Invercargill Workingmens Club Inc,18,Invercargill WMC,154 Esk Street Invercargill,154 Esk Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
174.7742439,-41.3281897,Island Bay Services Club Inc,3,Island Bay Services Club,2 The Parade Island Bay,2 The Parade,Island Bay,NZ,Wellington City,street_address,RANGE_INTERPOLATED
172.6482354,-43.5415632,Iversen Sports Trust,16,Garden City Bowl,15-21 Iversen Terrace Christchurch,15-21 Iversen Terrace,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
174.8077243,-41.2265388,Johnsonville and Districts Returned Services Association Inc,11,Johnsonville and Districts Returned Services Association Inc,139-141 Johnsonville Road Wellington,139-141 Johnsonville Road,Wellington,NZ,Wellington City,subpremise,ROOFTOP
174.8021307,-41.2211577,Johnsonville Bowling Club Inc,6,Johnsonville Bowling Club,34 Frankmoore Ave Johnsonville,34 Frankmoore Ave,Johnsonville,NZ,Wellington City,street_address,ROOFTOP
174.8083512,-41.2228769,Johnsonville Club Inc,18,Johnsonville Club,1 Norman Lane Johnsonville,1 Norman Lane,Johnsonville,NZ,Wellington City,street_address,ROOFTOP
172.6626349,-43.3744565,Kaiapoi Golf Club Inc,4,Kaiapoi Golf Club,Williams Street Kaiapoi,Williams Street,Kaiapoi,NZ,Christchurch City,route,GEOMETRIC_CENTER
172.6495724,-43.3759747,Kaiapoi Workingmens Club & MSA Inc,18,Kaiapoi WMC and MSA,115 Raven Street Kaiapoi,115 Raven Street,Kaiapoi,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
173.7971058,-35.407789,Kaikohe & District RSA (Inc),18,Kaikohe & District RSA,158 Broadway Kaikohe,158 Broadway,Kaikohe,NZ,Far North District,street_address,ROOFTOP
170.4875126,-45.8651699,Kaikorai Bowling Club Inc,3,Kaikorai Bowling Club Inc,53 School Street Dunedin,53 School Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
174.4509408,-36.6765532,Kaipara Memorial RSA Inc,5,Kaipara Memorial RSA,49 Commercial Road Helensville,49 Commercial Road,Helensville,NZ,Rodney District,street_address,ROOFTOP
174.4434104,-36.1612445,Kaiwaka Sports Association Inc,7,Three Furlongs Hotel,Main Road Kaiwaka,Main Road,Kaiwaka,NZ,Kaipara District,locality,APPROXIMATE
174.3018864,-35.6802768,Kamo Club Inc,16,Kamo Club,"Meldrum Street, Kamo","Meldrum Street,",Kamo,NZ,Whangarei District,route,GEOMETRIC_CENTER
174.8419579,-41.1457993,Kapi Mana Sports Club Inc,1,Kapi Mana Sports Club,Kenepuru Drive Porirua,Kenepuru Drive,Porirua,NZ,Porirua City,route,GEOMETRIC_CENTER
174.9798083,-40.8936884,Kapiti Club Inc,11,Kapiti Club,32A Marine Parade Paraparaumu,32A Marine Parade,Paraparaumu,NZ,Kapiti Coast District,street_address,ROOFTOP
175.0101751,-40.9337344,Kapiti Golf Club Inc,2,Kapiti Golf Club,Valley Road Paraparaumu,Valley Road,Paraparaumu,NZ,Kapiti Coast District,route,GEOMETRIC_CENTER
175.9055706,-37.5561909,Katikati RSA & Citizens Club Inc,12,Katikati RSA & Citizens Club,Henry Road Katikati,Henry Road,Katikati,NZ,Western Bay of Plenty District,route,GEOMETRIC_CENTER
